Customer ID,Total_Orders,Total_Revenue,Total_Units,Unique_Products,Recency_Days,Customer_Lifetime_Days,Average_Order_Value,Average_Units_Per_Order,Average_Products_Per_Order,Orders_Per_Month,Revenue_Segment,Activity_Segment
13842.0,9,3385.62,1768,155,59,308,376.18,196.44444444444446,17.22222222222222,0.7988165680473372,Very High,Recently Inactive
13844.0,1,361.62,196,20,11,0,361.62,196.0,20.0,1.0,Medium,Active
13845.0,1,312.98,182,9,65,0,312.98,182.0,9.0,1.0,Medium,Recently Inactive
13846.0,3,865.0600000000001,388,55,25,335,288.35333333333335,129.33333333333334,18.333333333333332,0.24657534246575344,High,Active
13848.0,3,1255.0,3700,3,92,273,418.3333333333333,1233.3333333333333,1.0,0.297029702970297,High,At Risk
13849.0,2,1537.95,1016,97,52,119,768.975,508.0,48.5,0.40268456375838924,High,Recently Inactive
13850.0,1,1595.48,944,93,129,0,1595.48,944.0,93.0,1.0,High,At Risk
13851.0,3,2651.46,1705,77,96,192,883.82,568.3333333333334,25.666666666666668,0.4054054054054054,Very High,At Risk
13853.0,1,1090.1399999999999,312,23,57,0,1090.1399999999999,312.0,23.0,1.0,High,Recently Inactive
13854.0,25,8109.5199999999995,2296,39,9,356,324.38079999999997,91.84,1.56,1.9430051813471503,Very High,Active
13856.0,3,388.5,494,10,169,34,129.5,164.66666666666666,3.3333333333333335,1.40625,Medium,At Risk
13858.0,1,216.17000000000002,75,11,57,0,216.17000000000002,75.0,11.0,1.0,Low,Recently Inactive
13859.0,1,201.16,129,27,326,0,201.16,129.0,27.0,1.0,Low,Inactive
13860.0,5,1245.9,591,58,1,85,249.18,118.2,11.6,1.3043478260869565,High,Active
13862.0,8,2209.36,1688,97,18,314,276.17,211.0,12.125,0.6976744186046512,Very High,Active
13863.0,1,305.78,224,20,248,0,305.78,224.0,20.0,1.0,Low,Inactive
13865.0,4,501.56,204,26,58,231,125.39,51.0,6.5,0.4597701149425288,Medium,Recently Inactive
13866.0,1,145.67,57,7,74,0,145.67,57.0,7.0,1.0,Low,Recently Inactive
13867.0,3,1005.09,501,51,31,186,335.03000000000003,167.0,17.0,0.41666666666666663,High,Recently Inactive
13868.0,2,3192.54,1964,32,7,31,1596.27,982.0,16.0,0.9836065573770493,Very High,Active
13869.0,4,3083.65,1709,234,123,233,770.9125,427.25,58.5,0.4562737642585552,Very High,At Risk
13870.0,8,2770.94,1325,91,2,285,346.3675,165.625,11.375,0.7619047619047619,Very High,Active
13871.0,13,6403.25,2806,155,23,286,492.5576923076923,215.84615384615384,11.923076923076923,1.2341772151898733,Very High,Active
13873.0,3,389.6,140,21,120,190,129.86666666666667,46.666666666666664,7.0,0.4090909090909091,Medium,At Risk
13874.0,1,540.45,180,18,358,0,540.45,180.0,18.0,1.0,Medium,Inactive
13875.0,5,1786.79,1316,79,54,247,357.358,263.2,15.8,0.5415162454873647,Very High,Recently Inactive
13876.0,1,122.7,36,7,64,0,122.7,36.0,7.0,1.0,Low,Recently Inactive
13877.0,1,117.24,108,3,86,0,117.24,108.0,3.0,1.0,Low,Recently Inactive
13878.0,1,1271.57,463,35,55,0,1271.57,463.0,35.0,1.0,High,Recently Inactive
13880.0,13,3219.77,1842,125,21,345,247.67461538461538,141.69230769230768,9.615384615384615,1.04,Very High,Active
13881.0,20,17159.52,10118,72,4,308,857.976,505.9,3.6,1.7751479289940828,Very High,Active
13882.0,5,1191.13,953,54,3,61,238.22600000000003,190.6,10.8,1.6483516483516485,High,Active
13883.0,5,2674.48,1436,108,11,242,534.896,287.2,21.6,0.5514705882352942,Very High,Active
13884.0,5,787.6,300,45,7,276,157.52,60.0,9.0,0.4901960784313726,High,Active
13885.0,2,506.8,182,28,189,11,253.4,91.0,14.0,1.4634146341463414,Medium,Inactive
13886.0,1,243.56,126,16,71,0,243.56,126.0,16.0,1.0,Low,Recently Inactive
13887.0,1,349.55,147,19,204,0,349.55,147.0,19.0,1.0,Medium,Inactive
13888.0,2,595.67,254,38,120,98,297.835,127.0,19.0,0.46875,Medium,At Risk
13889.0,1,416.90000000000003,146,15,93,0,416.90000000000003,146.0,15.0,1.0,Medium,At Risk
13890.0,10,1883.81,831,74,1,357,188.381,83.1,7.4,0.7751937984496123,Very High,Active
13892.0,4,632.97,983,26,27,219,158.2425,245.75,6.5,0.48192771084337344,Medium,Active
13893.0,1,821.1,190,21,298,0,821.1,190.0,21.0,1.0,High,Inactive
13894.0,3,564.62,354,25,24,286,188.20666666666668,118.0,8.333333333333334,0.2848101265822785,Medium,Active
13895.0,4,2593.07,1365,97,28,136,648.2675,341.25,24.25,0.7228915662650602,Very High,Active
13897.0,1,311.16,200,17,50,0,311.16,200.0,17.0,1.0,Medium,Recently Inactive
13898.0,1,155.93,133,12,326,0,155.93,133.0,12.0,1.0,Low,Inactive
13899.0,2,388.52,156,19,16,258,194.26,78.0,9.5,0.20833333333333334,Medium,Active
13900.0,3,740.95,430,42,183,79,246.98333333333335,143.33333333333334,14.0,0.8256880733944955,High,Inactive
13901.0,5,2867.2000000000003,1739,144,72,246,573.44,347.8,28.8,0.5434782608695653,Very High,Recently Inactive
13904.0,2,332.64,332,24,37,257,166.32,166.0,12.0,0.20905923344947736,Medium,Recently Inactive
13908.0,4,2369.55,1478,104,80,196,592.3875,369.5,26.0,0.5309734513274337,Very High,Recently Inactive
13911.0,9,2580.91,2731,120,57,251,286.7677777777778,303.44444444444446,13.333333333333334,0.9608540925266903,Very High,Recently Inactive
13914.0,2,626.45,380,28,12,24,313.225,190.0,14.0,1.1111111111111112,Medium,Active
13917.0,2,272.04,228,16,50,141,136.02,114.0,8.0,0.3508771929824561,Low,Recently Inactive
13918.0,2,1212.8400000000001,1140,30,50,203,606.4200000000001,570.0,15.0,0.2575107296137339,High,Recently Inactive
13919.0,2,384.81,474,24,59,62,192.405,237.0,12.0,0.6521739130434783,Medium,Recently Inactive
13922.0,1,172.25,93,7,352,0,172.25,93.0,7.0,1.0,Low,Inactive
13923.0,1,351.13,185,20,54,0,351.13,185.0,20.0,1.0,Medium,Recently Inactive
13924.0,6,1838.8500000000001,1575,90,2,70,306.475,262.5,15.0,1.7999999999999998,Very High,Active
13925.0,4,678.25,331,28,93,42,169.5625,82.75,7.0,1.6666666666666667,High,At Risk
13926.0,1,223.85000000000002,104,11,23,0,223.85000000000002,104.0,11.0,1.0,Low,Active
13927.0,1,348.99,214,21,75,0,348.99,214.0,21.0,1.0,Medium,Recently Inactive
13928.0,4,464.57,129,23,11,122,116.1425,32.25,5.75,0.7894736842105263,Medium,Active
13929.0,2,842.65,143,8,169,157,421.325,71.5,4.0,0.32085561497326204,High,At Risk
13930.0,2,337.34,274,15,58,78,168.67,137.0,7.5,0.5555555555555556,Medium,Recently Inactive
13931.0,2,1237.53,725,56,96,185,618.765,362.5,28.0,0.27906976744186046,High,At Risk
13932.0,1,307.4,72,16,295,0,307.4,72.0,16.0,1.0,Medium,Inactive
13933.0,2,608.79,205,23,109,39,304.395,102.5,11.5,0.8695652173913044,Medium,At Risk
13934.0,1,922.1,390,31,264,0,922.1,390.0,31.0,1.0,High,Inactive
13936.0,1,376.58,330,26,180,0,376.58,330.0,26.0,1.0,Medium,At Risk
13937.0,1,158.85,123,9,169,0,158.85,123.0,9.0,1.0,Low,At Risk
13938.0,1,71.66,70,7,35,0,71.66,70.0,7.0,1.0,Low,Recently Inactive
13939.0,3,568.55,847,43,23,288,189.51666666666665,282.3333333333333,14.333333333333334,0.2830188679245283,Medium,Active
13940.0,4,839.14,516,39,17,126,209.785,129.0,9.75,0.7692307692307692,High,Active
13941.0,5,5112.96,2364,24,22,350,1022.592,472.8,4.8,0.39473684210526316,Very High,Active
13946.0,3,561.57,443,11,79,188,187.19000000000003,147.66666666666666,3.6666666666666665,0.41284403669724773,Medium,Recently Inactive
13947.0,1,90.60000000000001,44,5,65,0,90.60000000000001,44.0,5.0,1.0,Low,Recently Inactive
13948.0,1,102.0,40,3,361,0,102.0,40.0,3.0,1.0,Low,Inactive
13949.0,6,2427.32,2474,124,3,91,404.55333333333334,412.3333333333333,20.666666666666668,1.4876033057851241,Very High,Active
13950.0,4,745.0600000000001,323,33,11,235,186.26500000000001,80.75,8.25,0.45283018867924535,High,Active
13951.0,3,674.45,459,38,176,118,224.8166666666667,153.0,12.666666666666666,0.6081081081081081,High,At Risk
13952.0,2,3251.071,1431,120,218,20,1625.5355,715.5,60.0,1.2000000000000002,Very High,Inactive
13953.0,7,3515.68,2724,8,7,345,502.23999999999995,389.14285714285717,1.1428571428571428,0.56,Very High,Active
13954.0,2,439.92,150,24,2,69,219.96,75.0,12.0,0.6060606060606061,Medium,Active
13955.0,2,322.96,154,33,154,151,161.48,77.0,16.5,0.3314917127071823,Medium,At Risk
13956.0,5,1019.27,486,123,5,266,203.85399999999998,97.2,24.6,0.5067567567567567,High,Active
13959.0,3,594.04,355,79,79,283,198.01333333333332,118.33333333333333,26.333333333333332,0.28753993610223644,Medium,Recently Inactive
13960.0,2,230.22,142,11,21,50,115.11,71.0,5.5,0.7499999999999999,Low,Active
13962.0,2,169.54999999999998,87,11,22,223,84.77499999999999,43.5,5.5,0.23715415019762845,Low,Active
13963.0,4,664.54,460,35,308,59,166.135,115.0,8.75,1.348314606741573,Medium,Inactive
13967.0,1,80.7,42,2,146,0,80.7,42.0,2.0,1.0,Low,At Risk
13969.0,18,9024.17,4528,334,7,357,501.34277777777777,251.55555555555554,18.555555555555557,1.3953488372093024,Very High,Active
13971.0,8,2758.26,1844,118,19,266,344.7825,230.5,14.75,0.8108108108108107,Very High,Active
13972.0,2,190.25,187,15,71,131,95.125,93.5,7.5,0.3726708074534162,Low,Recently Inactive
13973.0,1,264.7,109,11,287,0,264.7,109.0,11.0,1.0,Low,Inactive
13974.0,1,413.59000000000003,249,28,49,0,413.59000000000003,249.0,28.0,1.0,Medium,Recently Inactive
13975.0,6,2461.2400000000002,1697,240,31,245,410.2066666666667,282.8333333333333,40.0,0.6545454545454545,Very High,Recently Inactive
13976.0,1,357.98,154,10,207,0,357.98,154.0,10.0,1.0,Medium,Inactive
13978.0,2,196.79,315,14,15,30,98.395,157.5,7.0,1.0,Low,Active
13979.0,1,869.87,639,54,73,0,869.87,639.0,54.0,1.0,High,Recently Inactive
13980.0,1,200.14,172,11,60,0,200.14,172.0,11.0,1.0,Low,Recently Inactive
13982.0,4,1871.81,1136,72,39,326,467.9525,284.0,18.0,0.33707865168539325,Very High,Recently Inactive
13983.0,12,2603.43,1183,91,30,337,216.9525,98.58333333333333,7.583333333333333,0.9809264305177112,Very High,Active
13984.0,5,920.51,679,14,27,339,184.102,135.8,2.8,0.4065040650406504,High,Active
13985.0,15,7060.13,3445,108,4,260,470.67533333333336,229.66666666666666,7.2,1.5517241379310345,Very High,Active
13986.0,1,320.46,430,12,17,0,320.46,430.0,12.0,1.0,Medium,Active
13988.0,6,4147.96,3044,188,20,234,691.3266666666667,507.3333333333333,31.333333333333332,0.6818181818181818,Very High,Active
13989.0,2,1266.08,1313,33,66,173,633.04,656.5,16.5,0.2955665024630542,High,Recently Inactive
13990.0,1,311.3,190,16,213,0,311.3,190.0,16.0,1.0,Medium,Inactive
13991.0,6,851.88,994,57,12,131,141.98,165.66666666666666,9.5,1.1180124223602486,High,Active
13992.0,1,76.8,64,5,30,0,76.8,64.0,5.0,1.0,Low,Active
13993.0,9,3466.36,900,66,43,287,385.1511111111111,100.0,7.333333333333333,0.8517350157728707,Very High,Recently Inactive
13994.0,6,2274.14,932,122,4,144,379.0233333333333,155.33333333333334,20.333333333333332,1.0344827586206897,Very High,Active
13995.0,5,1393.69,879,55,15,230,278.738,175.8,11.0,0.5769230769230769,High,Active
13999.0,12,3901.81,2243,102,10,351,325.1508333333333,186.91666666666666,8.5,0.9448818897637796,Very High,Active
14000.0,1,635.66,710,15,211,0,635.66,710.0,15.0,1.0,Medium,Inactive
14001.0,3,2043.0800000000002,962,34,46,327,681.0266666666668,320.6666666666667,11.333333333333334,0.25210084033613445,Very High,Recently Inactive
14002.0,2,529.73,877,47,134,22,264.865,438.5,23.5,1.1538461538461537,Medium,At Risk
14004.0,7,4582.64,2668,102,43,245,654.6628571428572,381.14285714285717,14.571428571428571,0.7636363636363637,Very High,Recently Inactive
14005.0,5,2874.72,2478,53,10,206,574.944,495.6,10.6,0.6355932203389831,Very High,Active
14006.0,3,962.19,641,22,116,196,320.73,213.66666666666666,7.333333333333333,0.39823008849557523,High,At Risk
14009.0,2,695.61,365,42,198,7,347.805,182.5,21.0,1.6216216216216215,High,Inactive
14012.0,1,328.8,160,11,278,0,328.8,160.0,11.0,1.0,Medium,Inactive
14013.0,3,473.02,462,30,110,165,157.67333333333332,154.0,10.0,0.46153846153846156,Medium,At Risk
14014.0,1,505.18,1076,39,77,0,505.18,1076.0,39.0,1.0,Medium,Recently Inactive
14015.0,1,917.34,378,20,53,0,917.34,378.0,20.0,1.0,High,Recently Inactive
14016.0,4,4341.21,2125,154,162,195,1085.3025,531.25,38.5,0.5333333333333333,Very High,At Risk
14019.0,3,1421.6100000000001,1037,37,47,91,473.87000000000006,345.6666666666667,12.333333333333334,0.7438016528925621,High,Recently Inactive
14020.0,2,642.8,441,37,17,71,321.4,220.5,18.5,0.594059405940594,Medium,Active
14021.0,3,631.9,192,22,155,101,210.63333333333333,64.0,7.333333333333333,0.6870229007633587,Medium,At Risk
14022.0,1,440.0,487,28,225,0,440.0,487.0,28.0,1.0,Medium,Inactive
14023.0,2,584.07,345,30,7,242,292.035,172.5,15.0,0.22058823529411764,Medium,Active
14024.0,2,327.7,150,16,122,2,163.85,75.0,8.0,1.875,Medium,At Risk
14027.0,1,104.82,62,6,61,0,104.82,62.0,6.0,1.0,Low,Recently Inactive
14029.0,2,467.66,198,15,63,80,233.83,99.0,7.5,0.5454545454545455,Medium,Recently Inactive
14030.0,8,2358.84,1478,210,18,348,294.855,184.75,26.25,0.6349206349206349,Very High,Active
14031.0,19,17286.86,5788,119,7,365,909.8347368421053,304.63157894736844,6.2631578947368425,1.4430379746835444,Very High,Active
14032.0,11,2975.59,2032,53,2,364,270.5081818181818,184.72727272727272,4.818181818181818,0.8375634517766498,Very High,Active
14034.0,3,648.89,420,82,22,135,216.29666666666665,140.0,27.333333333333332,0.5454545454545454,Medium,Active
14035.0,5,1428.02,739,41,29,268,285.604,147.8,8.2,0.5033557046979865,High,Active
14036.0,1,626.65,268,38,285,0,626.65,268.0,38.0,1.0,Medium,Inactive
14037.0,2,147.20000000000002,46,27,176,188,73.60000000000001,23.0,13.5,0.27522935779816515,Low,At Risk
14038.0,3,1560.38,965,64,78,128,520.1266666666667,321.6666666666667,21.333333333333332,0.569620253164557,High,Recently Inactive
14039.0,1,152.2,92,6,33,0,152.2,92.0,6.0,1.0,Low,Recently Inactive
14040.0,12,3560.32,1544,146,41,290,296.6933333333333,128.66666666666666,12.166666666666666,1.125,Very High,Recently Inactive
14041.0,1,141.41,94,21,266,0,141.41,94.0,21.0,1.0,Low,Inactive
14044.0,4,646.42,304,165,27,283,161.605,76.0,41.25,0.38338658146964855,Medium,Active
14045.0,4,1659.75,535,4,109,264,414.9375,133.75,1.0,0.4081632653061224,Very High,At Risk
14046.0,1,151.59,443,13,284,0,151.59,443.0,13.0,1.0,Low,Inactive
14047.0,5,1308.6100000000001,381,22,9,364,261.72200000000004,76.2,4.4,0.3807106598984772,High,Active
14048.0,1,409.93,288,83,305,0,409.93,288.0,83.0,1.0,Medium,Inactive
14049.0,4,5578.72,3808,348,17,301,1394.68,952.0,87.0,0.36253776435045315,Very High,Active
14050.0,2,746.36,689,49,32,74,373.18,344.5,24.5,0.5769230769230769,High,Recently Inactive
14051.0,23,15610.390000000001,3756,52,1,365,678.7126086956522,163.30434782608697,2.260869565217391,1.7468354430379747,Very High,Active
14052.0,1,225.35999999999999,89,56,20,0,225.35999999999999,89.0,56.0,1.0,Low,Active
14053.0,2,260.25,215,2,124,35,130.125,107.5,1.0,0.9230769230769229,Low,At Risk
14054.0,1,92.46000000000001,62,6,65,0,92.46000000000001,62.0,6.0,1.0,Low,Recently Inactive
14055.0,1,725.6400000000001,216,10,106,0,725.6400000000001,216.0,10.0,1.0,High,At Risk
14056.0,23,8152.71,4252,320,1,282,354.46565217391304,184.8695652173913,13.91304347826087,2.2115384615384617,Very High,Active
14057.0,17,6211.66,4873,179,24,336,365.39176470588234,286.6470588235294,10.529411764705882,1.3934426229508197,Very High,Active
14059.0,1,183.6,128,8,267,0,183.6,128.0,8.0,1.0,Low,Inactive
14060.0,19,6140.42,5386,86,5,368,323.18,283.4736842105263,4.526315789473684,1.4321608040201004,Very High,Active
14062.0,12,10464.85,5593,60,10,354,872.0708333333333,466.0833333333333,5.0,0.9375,Very High,Active
14064.0,5,1334.34,1772,59,29,245,266.868,354.4,11.8,0.5454545454545455,High,Active
14066.0,1,152.55,45,7,267,0,152.55,45.0,7.0,1.0,Low,Inactive
14067.0,2,374.7,361,51,64,32,187.35,180.5,25.5,0.9677419354838711,Medium,Recently Inactive
14068.0,1,265.85,73,22,320,0,265.85,73.0,22.0,1.0,Low,Inactive
14071.0,8,1422.75,956,270,4,261,177.84375,119.5,33.75,0.8247422680412372,High,Active
14073.0,1,151.04,130,13,32,0,151.04,130.0,13.0,1.0,Low,Recently Inactive
14075.0,3,942.26,754,33,5,256,314.08666666666664,251.33333333333334,11.0,0.3146853146853147,High,Active
14076.0,1,118.67,79,43,129,0,118.67,79.0,43.0,1.0,Low,At Risk
14077.0,5,499.42,268,33,41,233,99.884,53.6,6.6,0.570342205323194,Medium,Recently Inactive
14078.0,6,1049.37,310,46,102,271,174.89499999999998,51.666666666666664,7.666666666666667,0.5980066445182725,High,At Risk
14079.0,1,375.1,301,12,125,0,375.1,301.0,12.0,1.0,Medium,At Risk
14080.0,1,45.599999999999994,48,4,33,0,45.599999999999994,48.0,4.0,1.0,Low,Recently Inactive
14081.0,2,921.62,592,126,302,67,460.81,296.0,63.0,0.6185567010309279,High,Inactive
14082.0,1,182.25,110,28,365,0,182.25,110.0,28.0,1.0,Low,Inactive
14083.0,9,1002.9,705,162,4,367,111.43333333333334,78.33333333333333,18.0,0.6801007556675064,High,Active
14085.0,18,4421.29,3177,272,2,366,245.62722222222223,176.5,15.11111111111111,1.3636363636363638,Very High,Active
14087.0,1,191.47,250,61,3,0,191.47,250.0,61.0,1.0,Low,Active
14088.0,13,50491.81,12665,379,10,312,3883.9853846153846,974.2307692307693,29.153846153846153,1.1403508771929824,Very High,Active
14089.0,1,158.75,133,13,57,0,158.75,133.0,13.0,1.0,Low,Recently Inactive
14090.0,1,76.32000000000001,72,1,325,0,76.32000000000001,72.0,1.0,1.0,Low,Inactive
14092.0,14,4076.9100000000003,2066,117,8,350,291.20785714285716,147.57142857142858,8.357142857142858,1.105263157894737,Very High,Active
14093.0,1,433.86,391,95,12,0,433.86,391.0,95.0,1.0,Medium,Active
14096.0,17,65164.79,16352,1119,4,97,3833.2229411764706,961.8823529411765,65.82352941176471,4.015748031496063,Very High,Active
14098.0,1,147.35,104,21,37,0,147.35,104.0,21.0,1.0,Low,Recently Inactive
14099.0,11,3104.17,2179,167,16,338,282.1972727272727,198.0909090909091,15.181818181818182,0.8967391304347826,Very High,Active
14100.0,1,191.95,63,24,138,0,191.95,63.0,24.0,1.0,Low,At Risk
14101.0,6,5976.79,6942,15,74,252,996.1316666666667,1157.0,2.5,0.6382978723404255,Very High,Recently Inactive
14102.0,5,1105.8799999999999,769,35,5,39,221.176,153.8,7.0,2.173913043478261,High,Active
14104.0,2,216.21,72,21,155,11,108.105,36.0,10.5,1.4634146341463414,Low,At Risk
14105.0,1,1266.23,800,74,239,0,1266.23,800.0,74.0,1.0,High,Inactive
14107.0,7,2703.23,1793,61,52,312,386.17571428571426,256.14285714285717,8.714285714285714,0.6140350877192983,Very High,Recently Inactive
14108.0,2,597.91,381,33,31,70,298.955,190.5,16.5,0.6,Medium,Recently Inactive
14109.0,1,144.2,88,9,73,0,144.2,88.0,9.0,1.0,Low,Recently Inactive
14110.0,12,5683.15,2445,94,4,263,473.5958333333333,203.75,7.833333333333333,1.228668941979522,Very High,Active
14111.0,4,692.85,458,10,14,227,173.2125,114.5,2.5,0.4669260700389105,High,Active
14112.0,7,2915.15,1651,117,23,253,416.45,235.85714285714286,16.714285714285715,0.7420494699646643,Very High,Active
14113.0,4,1840.42,745,26,4,351,460.105,186.25,6.5,0.31496062992125984,Very High,Active
14114.0,2,386.53,101,15,274,56,193.265,50.5,7.5,0.6976744186046512,Medium,Inactive
14116.0,5,1382.74,707,61,20,101,276.548,141.4,12.2,1.1450381679389312,High,Active
14117.0,1,90.0,72,3,144,0,90.0,72.0,3.0,1.0,Low,At Risk
14121.0,4,2780.15,2082,148,4,56,695.0375,520.5,37.0,1.3953488372093024,Very High,Active
14124.0,1,419.58,1618,4,84,0,419.58,1618.0,4.0,1.0,Medium,Recently Inactive
14125.0,3,2720.63,1628,159,11,67,906.8766666666667,542.6666666666666,53.0,0.9278350515463918,Very High,Active
14126.0,3,706.1300000000001,508,14,8,2,235.3766666666667,169.33333333333334,4.666666666666667,2.8125,High,Active
14127.0,3,709.71,321,39,123,187,236.57000000000002,107.0,13.0,0.4147465437788018,High,At Risk
14128.0,2,637.5,564,40,61,195,318.75,282.0,20.0,0.26666666666666666,Medium,Recently Inactive
14129.0,5,1123.8600000000001,592,31,2,259,224.77200000000002,118.4,6.2,0.5190311418685122,High,Active
14130.0,1,480.91,257,66,319,0,480.91,257.0,66.0,1.0,Medium,Inactive
14132.0,11,3586.03,3368,100,2,181,326.00272727272727,306.1818181818182,9.090909090909092,1.5639810426540284,Very High,Active
14133.0,3,605.64,348,25,130,186,201.88,116.0,8.333333333333334,0.41666666666666663,Medium,At Risk
14135.0,15,4690.31,3850,95,2,371,312.68733333333336,256.6666666666667,6.333333333333333,1.1221945137157108,Very High,Active
14138.0,2,965.88,600,40,2,62,482.94,300.0,20.0,0.6521739130434783,High,Active
14139.0,1,415.82,510,26,46,0,415.82,510.0,26.0,1.0,Medium,Recently Inactive
14140.0,2,935.05,811,60,4,27,467.525,405.5,30.0,1.0526315789473684,High,Active
14141.0,4,915.13,355,27,3,102,228.7825,88.75,6.75,0.9090909090909091,High,Active
14142.0,1,311.81,313,22,373,0,311.81,313.0,22.0,1.0,Medium,Inactive
14143.0,1,115.8,30,7,134,0,115.8,30.0,7.0,1.0,Low,At Risk
14145.0,4,3742.2,756,6,47,170,935.55,189.0,1.5,0.6,Very High,Recently Inactive
14146.0,5,4191.0,2437,183,9,348,838.2,487.4,36.6,0.39682539682539686,Very High,Active
14147.0,2,483.4,108,4,78,207,241.7,54.0,2.0,0.2531645569620253,Medium,Recently Inactive
14148.0,1,157.2,16,3,234,0,157.2,16.0,3.0,1.0,Low,Inactive
14149.0,1,446.62,218,28,221,0,446.62,218.0,28.0,1.0,Medium,Inactive
14150.0,2,658.64,496,23,36,324,329.32,248.0,11.5,0.1694915254237288,Medium,Recently Inactive
14152.0,2,621.29,711,47,75,158,310.645,355.5,23.5,0.3191489361702128,Medium,Recently Inactive
