StockCode,Product_Name,Total_Units_Sold,Total_Revenue,Orders,Customers,Average_Price,Revenue_Per_Order,Units_Per_Order,Customer_Penetration,Revenue_Segment
22073,RED RETROSPOT STORAGE JAR,334,1336.14,69,38,4.978169014084507,19.36434782608696,4.840579710144928,0.8765859284890426,High
22074,6 RIBBONS SHIMMERING PINKS ,1402,1239.67,199,61,1.40095,6.229497487437186,7.045226130653266,1.4071510957324107,High
22075,6 RIBBONS ELEGANT CHRISTMAS ,1773,2489.03,200,96,1.774009900990099,12.445150000000002,8.865,2.214532871972318,Very High
22076,6 RIBBONS EMPIRE  ,1259,1667.88,225,96,1.611858407079646,7.412800000000001,5.595555555555555,2.214532871972318,High
22077,6 RIBBONS RUSTIC CHARM,9172,17186.62,955,413,2.211237113402062,17.996460732984293,9.604188481675394,9.527104959630911,Very High
22078,RIBBON REEL LACE DESIGN ,1369,2923.21,192,105,2.6293401015228426,15.225052083333333,7.130208333333333,2.422145328719723,Very High
22079,RIBBON REEL HEARTS DESIGN ,1897,3325.29,323,190,2.0423312883435583,10.295015479876161,5.8730650154798765,4.382929642445213,Very High
22080,RIBBON REEL POLKADOTS ,1206,2003.48,155,116,1.9770063694267515,12.92567741935484,7.780645161290322,2.675893886966551,High
22081,RIBBON REEL FLORA + FAUNA ,644,1176.5,138,74,2.313525179856115,8.52536231884058,4.666666666666667,1.7070357554786622,High
22082,RIBBON REEL STRIPES DESIGN ,2680,4661.88,409,250,1.9854457831325298,11.398239608801957,6.552567237163815,5.767012687427912,Very High
22083,PAPER CHAIN KIT RETROSPOT,4616,14051.640000000001,610,294,3.7658756137479545,23.035475409836067,7.567213114754098,6.782006920415225,Very High
22084,PAPER CHAIN KIT EMPIRE,5181,15099.37,436,277,3.2728442437923255,34.63158256880734,11.88302752293578,6.3898500576701265,Very High
22085,PAPER CHAIN KIT SKULLS ,548,1566.99,97,62,3.175714285714286,16.154536082474227,5.649484536082475,1.4302191464821221,High
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,19329,64875.590000000004,1160,613,3.362331081081081,55.92723275862069,16.66293103448276,14.14071510957324,Very High
22087,PAPER BUNTING WHITE LACE,4082,11872.58,326,155,3.396042296072508,36.418957055214726,12.521472392638037,3.575547866205306,Very High
22088,PAPER BUNTING COLOURED LACE,1893,5661.05,238,115,3.5898333333333334,23.7859243697479,7.953781512605042,2.6528258362168398,Very High
22089,PAPER BUNTING VINTAGE PAISLEY,1423,4457.43,272,142,3.5026277372262773,16.38761029411765,5.231617647058823,3.275663206459054,Very High
22090,PAPER BUNTING RETROSPOT,7562,22785.06,798,325,3.7798004987531173,28.552706766917296,9.476190476190476,7.497116493656286,Very High
22091,EMPIRE TISSUE BOX,1983,1030.1,167,97,0.958502994011976,6.168263473053892,11.874251497005988,2.23760092272203,High
22092,BLUE PAISLEY TISSUE BOX,670,321.4,91,75,0.5719780219780219,3.5318681318681318,7.362637362637362,1.7301038062283738,Medium
22093,MOTORING TISSUE BOX,1830,822.13,160,114,0.6054938271604938,5.1383125,11.4375,2.629757785467128,High
22094,RED RETROSPOT TISSUE BOX,2166,1135.0,200,117,1.066600985221675,5.675,10.83,2.698961937716263,High
22095,LADS ONLY TISSUE BOX,1643,1605.96,143,72,1.1489333333333334,11.23048951048951,11.48951048951049,1.6608996539792389,High
22096,PINK PAISLEY SQUARE TISSUE BOX ,1366,584.09,117,89,0.6522314049586777,4.992222222222223,11.675213675213675,2.053056516724337,Medium
22097,SWALLOW SQUARE TISSUE BOX,1596,732.39,145,103,0.6958169934640523,5.050965517241379,11.006896551724138,2.3760092272203,High
22098,BOUDOIR SQUARE TISSUE BOX,1992,1001.55,172,98,0.9610112359550562,5.82296511627907,11.581395348837209,2.260668973471742,High
22099,CARAVAN SQUARE TISSUE BOX,1440,800.59,153,96,0.9591139240506329,5.232614379084968,9.411764705882353,2.214532871972318,High
22100,SKULLS SQUARE TISSUE BOX,755,354.82,59,34,1.1886440677966101,6.013898305084745,12.796610169491526,0.7843137254901961,Medium
22101,MIRROR MOSAIC VOTIVE HOLDER,1438,2053.17,69,21,2.2659420289855072,29.75608695652174,20.840579710144926,0.4844290657439446,High
22102,MIRROR MOSAIC T-LIGHT HOLDER ,1622,831.84,31,13,2.0570967741935484,26.833548387096776,52.32258064516129,0.29988465974625145,High
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1248,908.24,26,12,2.12,34.932307692307695,48.0,0.27681660899653976,High
22104,MIRROR MOSAIC CANDLE PLATE,288,343.71,59,9,1.58,5.825593220338983,4.88135593220339,0.20761245674740486,Medium
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,574,847.82,33,9,3.9760606060606065,25.69151515151515,17.393939393939394,0.20761245674740486,High
22106,MIRROR MOSAIC HURRICANE LAMP ,349,898.38,47,9,5.131914893617021,19.114468085106385,7.425531914893617,0.20761245674740486,High
22107,PIZZA PLATE IN BOX,592,2153.06,179,44,4.238901098901099,12.02826815642458,3.3072625698324023,1.0149942329873125,High
22108,PING! MICROWAVE PLATE,152,415.09,63,16,3.1066666666666665,6.588730158730159,2.4126984126984126,0.3690888119953864,Medium
22109,FULL ENGLISH BREAKFAST PLATE,1640,6921.15,296,100,5.498528428093645,23.38226351351351,5.54054054054054,2.306805074971165,Very High
22110,BIRD HOUSE HOT WATER BOTTLE,1172,4912.14,279,116,4.051458333333333,17.606236559139788,4.200716845878136,2.675893886966551,Very High
22111,SCOTTIE DOG HOT WATER BOTTLE,4655,24455.39,771,425,5.805300896286813,31.719053177691308,6.0376134889753565,9.803921568627452,Very High
22112,CHOCOLATE HOT WATER BOTTLE,6017,32826.58,858,382,6.075206422018349,38.259417249417254,7.012820512820513,8.81199538638985,Very High
22113,GREY HEART HOT WATER BOTTLE,3220,12763.08,561,337,4.404398625429553,22.750588235294117,5.739750445632799,7.773933102652826,Very High
22114,HOT WATER BOTTLE TEA AND SYMPATHY,5740,32973.44,643,325,5.024473684210526,51.28062208398134,8.926905132192847,7.497116493656286,Very High
22115,METAL SIGN EMPIRE TEA,1549,2020.91,228,152,2.34704347826087,8.863640350877194,6.793859649122807,3.5063437139561704,High
22116,METAL SIGN HIS DINNER IS SERVED,575,620.42,148,65,1.4704729729729729,4.192027027027026,3.885135135135135,1.4994232987312572,Medium
22117,METAL SIGN HER DINNER IS SERVED ,1320,3896.4500000000003,95,58,2.9212631578947374,41.015263157894736,13.894736842105264,1.3379469434832756,Very High
22118,JOY WOODEN BLOCK LETTERS,230,895.26,89,67,5.188426966292135,10.059101123595505,2.5842696629213484,1.5455594002306805,High
22119,PEACE WOODEN BLOCK LETTERS,345,1734.8700000000001,106,82,6.319629629629629,16.366698113207548,3.2547169811320753,1.8915801614763552,High
22120,WELCOME  WOODEN BLOCK LETTERS,523,5247.09,188,121,10.999627659574466,27.91005319148936,2.7819148936170213,2.7912341407151096,Very High
22121,NOEL WOODEN BLOCK LETTERS ,352,2159.7000000000003,133,94,6.868805970149254,16.238345864661657,2.6466165413533833,2.1683967704728953,High
22123,PING MICROWAVE APRON,508,1068.3799999999999,122,59,3.0187804878048783,8.757213114754098,4.163934426229508,1.3610149942329872,High
22124,SET OF 2 TEA TOWELS PING MICROWAVE,149,306.16,76,14,2.4578947368421056,4.028421052631579,1.9605263157894737,0.32295271049596314,Medium
22125,UNION JACK HOT WATER BOTTLE ,13,139.86,3,1,10.453333333333333,46.620000000000005,4.333333333333333,0.02306805074971165,Medium
22127,PARTY CONES CARNIVAL ASSORTED,404,504.88,22,20,2.227826086956522,22.94909090909091,18.363636363636363,0.461361014994233,Medium
22128,PARTY CONES CANDY ASSORTED,1762,2127.53,76,62,1.395921052631579,27.993815789473686,23.18421052631579,1.4302191464821221,High
22129,PARTY CONES CANDY TREE DECORATION,1188,1226.4199999999998,100,33,1.9918,12.264199999999999,11.88,0.7612456747404844,High
22130,PARTY CONE CHRISTMAS DECORATION ,2277,2664.63,110,78,1.7685840707964602,24.223909090909093,20.7,1.799307958477509,Very High
22131,FOOD CONTAINER SET 3 LOVE HEART ,2031,3936.5899999999997,291,115,2.8124324324324323,13.527800687285222,6.979381443298969,2.6528258362168398,Very High
22132,RED LOVE HEART SHAPE CUP,1038,939.03,154,60,1.2053896103896105,6.097597402597402,6.740259740259741,1.384083044982699,High
22133,PINK LOVE HEART SHAPE CUP,816,770.73,133,41,1.286390977443609,5.7949624060150375,6.135338345864661,0.9457900807381776,High
22134,LADLE LOVE HEART RED ,889,419.0,162,29,0.6503067484662577,2.5864197530864197,5.487654320987654,0.6689734717416378,Medium
22135,LADLE LOVE HEART PINK,567,322.38,179,22,0.6762569832402234,1.8010055865921788,3.1675977653631286,0.5074971164936563,Medium
22136,LOVE HEART SOCK HANGER,378,679.28,84,37,2.3049999999999997,8.086666666666666,4.5,0.8535178777393311,Medium
22137,BATHROOM SET LOVE HEART DESIGN,82,237.98000000000002,14,9,3.1242857142857146,16.99857142857143,5.857142857142857,0.20761245674740486,Medium
22138,BAKING SET 9 PIECE RETROSPOT ,4937,24185.27,934,581,5.353144989339019,25.89429336188437,5.285867237687366,13.402537485582469,Very High
22139,RETROSPOT TEA SET CERAMIC 11 PC ,4518,22868.260000000002,962,488,5.730788381742739,23.771580041580044,4.696465696465697,11.257208765859286,Very High
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2791,6463.79,457,256,2.6021551724137932,14.143960612691465,6.107221006564552,5.905420991926182,Very High
22142,CHRISTMAS CRAFT WHITE FAIRY ,3247,4946.19,377,259,1.7504663212435232,13.119867374005304,8.612732095490717,5.974625144175317,Very High
22144,CHRISTMAS CRAFT LITTLE FRIENDS,4073,9662.28,544,319,2.5802712477396024,17.76154411764706,7.487132352941177,7.3587081891580155,Very High
22145,CHRISTMAS CRAFT HEART STOCKING ,30,63.0,1,1,2.1,63.0,30.0,0.02306805074971165,Low
22146,EASTER CRAFT IVY WREATH WITH CHICK,1,1.95,1,1,1.95,1.95,1.0,0.02306805074971165,Low
22147,FELTCRAFT BUTTERFLY HEARTS,6226,8621.14,481,287,1.6384444444444444,17.92336798336798,12.943866943866944,6.620530565167243,Very High
22148,EASTER CRAFT 4 CHICKS ,1933,3917.45,186,148,2.255079365079365,21.061559139784944,10.39247311827957,3.4140715109573243,Very High
22149,FELTCRAFT 6 FLOWER FRIENDS,6070,12357.08,547,337,2.455298372513562,22.590639853747714,11.09689213893967,7.773933102652826,Very High
22150,3 STRIPEY MICE FELTCRAFT,3021,5907.84,468,288,2.2756779661016946,12.623589743589744,6.455128205128205,6.6435986159169556,Very High
22151,PLACE SETTING WHITE HEART,15126,6322.21,332,174,0.5779646017699115,19.042801204819277,45.56024096385542,4.013840830449826,Very High
22152,PLACE SETTING WHITE STAR,2407,1053.08,105,70,0.5537614678899082,10.029333333333332,22.923809523809524,1.6147635524798154,High
22153,ANGEL DECORATION STARS ON DRESS,2593,1109.05,131,61,0.5472058823529412,8.466030534351145,19.793893129770993,1.4071510957324107,High
22154,ANGEL DECORATION 3 BUTTONS ,3745,1636.67,162,87,0.5443373493975904,10.102901234567902,23.117283950617285,2.006920415224913,High
22155,STAR DECORATION RUSTIC,2452,1133.61,142,67,0.5784563758389262,7.983169014084506,17.267605633802816,1.5455594002306805,High
22156,HEART DECORATION WITH PEARLS ,2196,2113.13,256,106,1.1691570881226052,8.2544140625,8.578125,2.445213379469435,High
22157,ANGEL DECORATION WITH LACE PADDED,212,180.2,11,11,0.85,16.38181818181818,19.272727272727273,0.2537485582468281,Medium
22158,3 HEARTS HANGING DECORATION RUSTIC,3413,11797.380000000001,303,196,3.352964169381108,38.93524752475248,11.264026402640264,4.521337946943484,Very High
22161,HEART DECORATION RUSTIC HANGING ,5083,1645.75,340,118,0.5981792717086835,4.840441176470589,14.95,2.7220299884659744,High
22162,HEART GARLAND RUSTIC PADDED,264,841.24,91,21,3.2348913043478262,9.244395604395605,2.901098901098901,0.4844290657439446,High
22163,HEART STRING MEMO HOLDER HANGING,875,1042.78,122,41,1.7872580645161291,8.547377049180328,7.172131147540983,0.9457900807381776,High
22164,STRING OF STARS CARD HOLDER,78,250.22000000000003,15,11,3.5340000000000003,16.681333333333335,5.2,0.2537485582468281,Medium
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",415,3328.2,146,27,11.87312925170068,22.795890410958904,2.8424657534246576,0.6228373702422145,Very High
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,207,1614.4,87,13,12.049080459770115,18.55632183908046,2.3793103448275863,0.29988465974625145,High
22167, OVAL WALL MIRROR DIAMANTE ,236,2391.12,156,41,10.774935897435897,15.327692307692306,1.5128205128205128,0.9457900807381776,Very High
22168,ORGANISER WOOD ANTIQUE WHITE ,143,1205.3,76,69,8.488815789473684,15.859210526315788,1.881578947368421,1.591695501730104,High
22169,FAMILY ALBUM WHITE PICTURE FRAME,1197,10345.76,372,165,10.152849462365591,27.811182795698926,3.217741935483871,3.8062283737024223,Very High
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1068,6977.6,265,142,7.740037735849057,26.33056603773585,4.030188679245283,3.275663206459054,Very High
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1794,13611.81,382,172,10.020785340314136,35.63301047120419,4.696335078534031,3.967704728950404,Very High
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2444,7767.8,493,210,3.8380321285140564,15.756186612576066,4.9574036511156185,4.844290657439446,Very High
22174,PHOTO CUBE,3218,5978.78,321,104,2.596676923076923,18.625482866043612,10.024922118380061,2.3990772779700116,Very High
22175,PINK OWL SOFT TOY,877,2594.23,171,84,3.462046783625731,15.17093567251462,5.128654970760234,1.9377162629757785,Very High
22176,BLUE OWL SOFT TOY,512,1536.88,115,62,3.312735042735043,13.36417391304348,4.452173913043478,1.4302191464821221,High
22178,VICTORIAN GLASS HANGING T-LIGHT,24275,33146.82,1037,403,1.6440249759846302,31.964146576663452,23.40887174541948,9.296424452133795,Very High
22179,SET 10 LIGHTS NIGHT OWL,966,7226.2,289,98,8.985479452054793,25.004152249134947,3.342560553633218,2.260668973471742,Very High
22180,RETROSPOT LAMP,330,3521.54,155,92,11.514709677419354,22.719612903225805,2.129032258064516,2.122260668973472,Very High
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,591,500.90999999999997,57,40,0.9998245614035087,8.787894736842105,10.368421052631579,0.922722029988466,Medium
22182,CAKE STAND VICTORIAN FILIGREE SMALL,372,1420.58,122,30,4.323770491803279,11.644098360655738,3.0491803278688523,0.6920415224913495,High
22183,CAKE STAND VICTORIAN FILIGREE MED,322,1916.01,129,16,5.957364341085271,14.852790697674418,2.496124031007752,0.3690888119953864,High
22184,CAKE STAND VICTORIAN FILIGREE LARGE,56,471.86,35,3,8.427142857142856,13.481714285714286,1.6,0.06920415224913494,Medium
22185,SLATE TILE NATURAL HANGING,1472,2235.94,162,111,1.9492073170731707,13.802098765432099,9.08641975308642,2.5605536332179932,Very High
22186,RED STAR CARD HOLDER,848,1997.48,149,111,3.0438666666666667,13.405906040268457,5.691275167785235,2.5605536332179932,High
22187,GREEN CHRISTMAS TREE CARD HOLDER,1266,3245.68,192,123,3.9398969072164944,16.90458333333333,6.59375,2.837370242214533,Very High
22188,BLACK HEART CARD HOLDER,4870,12483.220000000001,189,123,4.3502645502645505,66.04878306878308,25.767195767195766,2.837370242214533,Very High
22189,CREAM HEART CARD HOLDER,8284,23435.82,524,274,4.4527186311787075,44.72484732824427,15.80916030534351,6.320645905420992,Very High
22190,LOCAL CAFE MUG,676,1057.71,116,38,2.180769230769231,9.118189655172413,5.827586206896552,0.8765859284890426,High
22191,IVORY DINER WALL CLOCK,1445,11911.65,415,239,8.85322966507177,28.70277108433735,3.4819277108433737,5.513264129181084,Very High
22192,BLUE DINER WALL CLOCK,954,8189.29,365,179,9.043780821917808,22.43641095890411,2.6136986301369864,4.129181084198385,Very High
22193,RED DINER WALL CLOCK,1400,11857.07,460,206,9.24141304347826,25.77623913043478,3.0434782608695654,4.7520184544406,Very High
22194,BLACK DINER WALL CLOCK,66,625.6899999999999,44,24,9.790227272727272,14.220227272727271,1.5,0.5536332179930795,Medium
22195,LARGE HEART MEASURING SPOONS,1976,3720.66,373,148,2.3564285714285713,9.974959785522788,5.297587131367292,3.4140715109573243,Very High
22196,SMALL HEART MEASURING SPOONS,2847,2754.16,472,146,1.2229853862212943,5.835084745762711,6.031779661016949,3.3679354094579006,Very High
22197,SMALL POPCORN HOLDER,56898,51334.47,1392,407,1.0435543018335685,36.87821120689655,40.875,9.388696655132641,Very High
22198,LARGE POPCORN HOLDER ,1025,1870.91,86,42,2.2325581395348837,21.754767441860466,11.918604651162791,0.9688581314878892,High
22199,FRYING PAN RED RETROSPOT,467,1926.59,167,71,5.2957485029940115,11.536467065868264,2.7964071856287425,1.637831603229527,High
22200,FRYING PAN PINK POLKADOT,398,1809.48,140,51,5.907163120567375,12.924857142857142,2.842857142857143,1.1764705882352942,High
22201,FRYING PAN BLUE POLKADOT,193,716.8,87,29,4.299540229885057,8.239080459770115,2.218390804597701,0.6689734717416378,High
22202,MILK PAN PINK POLKADOT,64,319.35,37,16,5.68972972972973,8.631081081081081,1.7297297297297298,0.3690888119953864,Medium
22203,MILK PAN RED RETROSPOT,403,1483.13,145,75,4.484551724137931,10.228482758620691,2.779310344827586,1.7301038062283738,High
22204,MILK PAN BLUE POLKADOT,197,669.54,79,23,3.7055,8.47518987341772,2.4936708860759493,0.530565167243368,Medium
22206,"MUG , DOTCOMGIFTSHOP.COM ",5,4.17,5,0,0.834,0.834,1.0,0.0,Low
22207,FRYING PAN UNION FLAG,1333,5833.59,208,68,6.180480769230769,28.04610576923077,6.408653846153846,1.5686274509803921,Very High
22208,WOOD STAMP SET THANK YOU,1509,1571.49,280,148,1.277937062937063,5.612464285714286,5.389285714285714,3.4140715109573243,High
22209,WOOD STAMP SET HAPPY BIRTHDAY,945,964.22,173,100,1.2049425287356321,5.573526011560694,5.46242774566474,2.306805074971165,High
22210,WOOD STAMP SET BEST WISHES,1017,958.04,187,117,1.130362694300518,5.1232085561497325,5.438502673796791,2.698961937716263,High
22211,WOOD STAMP SET FLOWERS,1008,1122.39,196,101,1.2908457711442785,5.7264795918367355,5.142857142857143,2.3298731257208765,High
22212,FOUR HOOK  WHITE LOVEBIRDS,1609,3700.94,399,145,2.8394306930693074,9.275538847117794,4.032581453634085,3.3448673587081887,Very High
22214,CANDLE PLATE LACE WHITE,193,416.6,56,18,2.6326785714285714,7.439285714285715,3.4464285714285716,0.4152249134948097,Medium
22215,CAKE STAND WHITE TWO TIER LACE,343,2471.39,101,71,8.513465346534653,24.469207920792076,3.396039603960396,1.637831603229527,Very High
22216,T-LIGHT HOLDER WHITE LACE,588,512.93,68,17,1.1177941176470587,7.543088235294117,8.647058823529411,0.39215686274509803,Medium
22217,T-LIGHT HOLDER HANGING LACE,839,831.26,82,63,1.318170731707317,10.137317073170731,10.231707317073171,1.453287197231834,High
22218,CAKE STAND LACE WHITE,1,4.25,1,1,4.25,4.25,1.0,0.02306805074971165,Low
22219,LOVEBIRD HANGING DECORATION WHITE ,4133,4033.73,544,190,1.1821157323688969,7.414944852941177,7.5974264705882355,4.382929642445213,Very High
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,231,1849.25,86,64,10.015581395348836,21.502906976744185,2.686046511627907,1.4763552479815456,High
22221,CAKE STAND LOVEBIRD 2 TIER PINK,131,1104.54,51,37,10.617450980392157,21.657647058823528,2.5686274509803924,0.8535178777393311,High
22222,CAKE PLATE LOVEBIRD WHITE,1057,3880.2,222,104,5.441216216216216,17.478378378378377,4.761261261261262,2.3990772779700116,Very High
22223,CAKE PLATE LOVEBIRD PINK,441,1821.61,78,34,5.30493670886076,23.35397435897436,5.653846153846154,0.7843137254901961,High
22224,WHITE LOVEBIRD LANTERN,834,2764.0600000000004,164,89,3.735454545454546,16.854024390243904,5.085365853658536,2.053056516724337,Very High
22227,HANGING HEART MIRROR DECORATION ,2341,1708.07,289,83,0.8917940199335549,5.910276816608996,8.100346020761245,1.914648212226067,High
22228,BUNNY WOODEN PAINTED WITH BIRD ,1000,777.78,147,81,0.9306802721088435,5.2910204081632655,6.802721088435374,1.8685121107266434,High
22229,BUNNY WOODEN PAINTED WITH FLOWER ,568,432.46,101,54,0.9327184466019417,4.281782178217822,5.623762376237623,1.245674740484429,Medium
22230,JIGSAW TREE WITH WATERING CAN,1047,480.63,101,50,0.792135922330097,4.758712871287129,10.366336633663366,1.1534025374855825,Medium
